id_taxi_companies,name,rating
2634,Lewes,3.66
2635,Dielu,2.49
2636,Ferrell,4.7
2637,Idelia,1.65
2638,Lynn,2.5
2639,Liva,4.44
2640,Avi,1.76
2641,Celestine,4.79
2642,Madelene,1.36
2643,Gaynor,3.61
2644,Bennie,1.71
2645,Cloris,3.08
2646,Marisa,4.49
2647,Lesley,3.37
2648,Delila,4.03
2649,McCutcheon,2.88
2650,Bronk,3.55
2651,Madelene,1.23
2652,Michella,4.44
2653,Ackerley,2.93
2654,Kenwood,4.72
2655,Hurley,2.24
2656,Hunfredo,3.24
2657,Crudden,4.75
2658,Gombach,2.37
2659,Khorma,4.24
2660,Nicoline,2.37
2661,Zrike,3.1
2662,Federica,1.62
2663,Frodi,1.19
2664,Shields,1.36
2665,Duwalt,2.56
2666,Wallis,2.49
2667,Roche,1.19
2668,Seumas,4.2
2669,Uird,3.49
2670,Freddi,2.51
2671,Sabella,4.05
2672,Lewes,1.42
2673,Olin,1.92
2674,Israeli,1.78
2675,Beniamino,1.64
2676,Schenck,4.12
2677,Carlson,1.57
2678,Dunkin,2.37
2679,Han,2.32
2680,Ioab,1.37
2681,Stoller,1.57
2682,Orlene,3.53
2683,Keily,4.44
2684,Payson,3.32
2685,Grobe,3.62
2686,Hunfredo,2.85
2687,Gaspard,4.81
2688,Bartlett,2.84
2689,Leopold,3.64
2690,Fax,2.93
2691,Stevy,3.63
2692,Ingra,2.43
2693,Maroney,3.61
2694,Stav,3.4
2695,Wadell,1.24
2696,Concha,4.71
2697,Docilla,2.46
2698,Rad,3.36
2699,Marijo,4.61
2700,Yorick,1.12
2701,Ackerley,2.4
2702,Giff,4.34
2703,Garbe,2.1
2704,Margret,3.85
2705,Hathaway,3.02
2706,Oster,1.31
2707,Read,3.84
2708,Pandolfi,4.18
2709,Ophelia,2.16
2710,Giff,1.91
2711,Reneta,1.01
2712,Armanda,3.23
2713,Wooster,1.93
2714,Ferino,4.34
2715,Obed,4.98
2716,Orelee,3.8
2717,Seligman,1.6
2718,Abbot,3.58
2719,Katrine,1.52
2720,Graig,2.2
2721,Annice,1.32
2722,Daegal,1.88
2723,Infield,2.94
2724,Jehu,2.66
2725,Drisko,2.09
2726,Stelle,1.61
2727,Weitman,3.63
2728,Hull,3.5
2729,Hachmin,2.65
2730,Yorick,3.63
2731,Anis,2.56
2732,Gusella,1.59
2733,Aloise,4.59
2734,Ezar,3
2735,Ursulette,4.22
2736,Niles,4.8
2737,Cordi,1.9
2738,Matthew,4.6
2739,Birdella,4.23
2740,My,1.09
2741,Obed,4.98
2742,Marijo,3.17
2743,Cloris,1.03
2744,Carleen,3.2
2745,Romelda,4.58
2746,Saree,1.89
2747,Redmond,3.56
2748,Ethban,4.57
2749,Revkah,1.28
2750,Bertold,1.07
2751,Riordan,1.79
2752,Honoria,1.2
2753,Weitman,2.14
2754,Tyson,2.2
2755,Raychel,4.91
2756,Phi,2.73
2757,Zenas,4.81
2758,Sadowski,2.27
2759,Schlosser,2.91
2760,Ajay,3.67
2761,Millda,3.43
2762,Sherrie,4.15
2763,Jethro,3.88
2764,Medrek,3.44
2765,Brenn,3.79
2766,Adlare,4.26
2767,Kirbee,3.15
2768,Colbert,4.21
2769,Annice,3.44
2770,Sothena,3.5
2771,Ephrem,4.19
2772,Ashely,2.2
2773,Autrey,4.26
2774,Masao,1.91
2775,Sherfield,2.66
2776,Carleen,1.2
2777,Gemini,2.17
2778,Francyne,3.32
2779,Phi,1.01
2780,Merriott,3.88
2781,Ailyn,2.68
2782,An,1.06
2783,Gualtiero,3.16
2784,Aurelio,1.61
2785,Skurnik,3.98
2786,Sibyls,3.79
2787,Myrilla,4.31
2788,Cecile,4.08
2789,Georas,2.95
2790,Maribeth,2.79
2791,Herrera,2.97
2792,Sharl,3.34
2793,Pauly,2.42
2794,Kaete,1.29
2795,Codding,4.99
2796,Latini,4.15
2797,Bebe,4.02
2798,Grobe,2.37
2799,Bibi,4.39
2800,Shanley,3.31
2801,Claudine,4.8
2802,Dyche,3.9
2803,Etom,4.54
2804,O'Neill,4.79
2805,Bearnard,4.93
2806,Llovera,2.65
2807,Faro,1.61
2808,Thornburg,1.48
2809,Carri,2.3
2810,Sadowski,3.45
2811,Nisbet,3.74
2812,Talia,2.61
2813,Natica,4.36
2814,Gherardo,2.13
2815,Sprage,3.28
2816,Wenoa,4.12
2817,Elephus,4.07
2818,Redmond,2.21
2819,Horan,3.17
2820,Marsden,4.88
2821,Mendez,4.85
2822,Dorine,4.36
2823,Loeb,3.5
2824,Alwin,1.5
2825,Pond,3.64
2826,Hewitt,3.82
2827,Lalitta,4.98
2828,Shields,2.77
2829,Monk,1.68
2830,Yerkovich,1.78
2831,Freddi,3.16
2832,Maisey,4.4
2833,Gert,2.59
2834,Nea,4.96
2835,Berl,3.97
2836,Melan,2.82
2837,Dudley,3.37
2838,Vorster,2.6
2839,Nikaniki,1.36
2840,Cordi,1.01
2841,Baylor,2.58
2842,Euridice,3.08
2843,Lattie,2.58
2844,Faro,1.23
2845,Shirberg,1.91
2846,Jenness,1.1
2847,Merna,1.57
2848,Chem,3.69
2849,Kathie,3.32
2850,Sancho,4.91
2851,Drus,1.3
2852,Telfer,2.15
2853,Shama,1.45
2854,Abbot,4.67
2855,Burnside,2.21
2856,Sheng,3.87
2857,Irmine,1.25
2858,Seessel,1.87
2859,Tryck,2.81
2860,Friede,2.94
2861,Franza,1.75
2862,Emanuel,1.18
2863,Leonard,4.83
2864,Loring,3.49
2865,Slifka,4.71
2866,Anis,1.3
2867,Meli,1.02
2868,Yuille,2.22
2869,Salchunas,1.77
2870,Cristi,3.76
2871,Sisile,4.59
2872,Bach,3.67
2873,Tremayne,3.06
2874,Emerson,1.02
2875,Lucienne,1.28
2876,Merna,4.22
2877,Durante,4.07
2878,Dermott,1.27
2879,Lynn,4.97
2880,Verger,2.39
2881,Philipp,4.34
2882,Cohdwell,2.65
2883,Macey,1.41
2884,Jethro,4.95
2885,Reinke,2.8
2886,Gino,4.96
2887,Vins,2.37
2888,Lutero,2.87
2889,Riordan,2.83
2890,Lumbard,4.95
2891,Lewes,2.37
2892,Ogren,3.51
2893,Ferino,3.23
2894,Leffen,2.25
2895,Faust,2.69
2896,Cutlerr,2.1
2897,Madaih,3.48
2898,Ailyn,2.62
2899,Linskey,3.57
2900,Carri,4.55
2901,Wandie,1.22
2902,Gherardo,3.42
2903,Persse,4.68
2904,Holbrook,1.5
2905,Jefferey,4.9
2906,Ferino,1.27
2907,Gombach,1.69
2908,Breed,3.76
2909,Heidt,2.39
2910,Vastah,2.76
2911,Thad,4.33
2912,Lorenz,2
2913,Bartlett,4.63
2914,Helve,3.25
2915,Hailee,4.54
2916,Trey,1.89
2917,Selway,4.45
2918,Faria,1.47
2919,Hertzfeld,1.25
2920,Faust,3.62
2921,Dudley,2.29
2922,Hanshaw,2.44
2923,Taam,4.53
2924,Ciapas,2.73
2925,Wallis,3.87
2926,Fairweather,1.08
2927,Cohdwell,2.26
2928,Franza,4.48
2929,Grimbly,3.14
2930,Anderea,4.77
2931,Viddah,1.77
2932,Thunell,1.63
2933,Rosette,1.56
2934,Rurik,3.34
2935,Matthew,4.55
2936,Telfer,4.02
2937,Lauraine,4.38
2938,Annice,1.51
2939,Alarise,2.92
2940,Rhu,2.55
2941,Schroth,3.8
2942,Fitzsimmons,3.17
2943,Gaynor,2.2
2944,Eldrid,3.08
2945,Tillford,2.66
2946,Lia,2.11
2947,Levey,3.51
2948,Doig,4.35
2949,Tjon,4.4
2950,Montgomery,4.95
2951,Horan,4.1
2952,Narton,4.02
2953,O'Carroll,2.84
2954,Behre,3.33
2955,Gwenore,4.98
2956,Alva,3.44
2957,Alrich,1.5
2958,Bohlin,4.96
2959,Bluh,2.5
2960,Lesley,1.18
2961,Strephon,2.93
2962,Morgun,1.72
2963,Valerio,4.12
2964,Turne,4.34
2965,Chobot,3.82
2966,Rosette,2.4
2967,Valoniah,1.15
2968,Charity,1.99
2969,Arvo,4.12
2970,Joni,1.14
2971,Tannie,3.4
2972,Stephie,3.39
2973,Uird,2.29
2974,Ambrosia,4.51
2975,Leopold,1.85
2976,Thornburg,4.91
2977,McClimans,1.82
2978,LaRue,1.26
2979,Cloris,4.45
2980,Alwin,3.91
2981,Waldron,1.17
2982,Lareena,1.58
2983,Skurnik,2.26
2984,Dom,2.89
2985,Ogren,2.27
2986,Alwin,3.13
2987,Sholley,4.23
2988,Shanley,4.04
2989,Sadowski,4.79
2990,Bonucci,2.75
2991,Irmine,2.62
2992,Weide,1.63
2993,Rillings,5
2994,Posner,1.36
2995,Neva,3.75
2996,Sheng,2.17
2997,Ciapas,4.88
2998,Darian,4.58
2999,Marlie,4.7
3000,Tiffa,1.09
3001,Morehouse,4.69
3002,Keelia,1.15
3003,Wareing,4.86
3004,Alisia,4.75
3005,Garrison,4.7
3006,Cookie,3.9
3007,Sacken,3.22
3008,Chandler,3.66
3009,Maples,2.97
3010,Dorothy,3.12
3011,Sawtelle,1.99
3012,Eliathas,3.11
3013,Audly,2.55
3014,Cressida,4.32
3015,Ellord,2.12
3016,Kenney,3.18
3017,Stefa,1.97
3018,Teddman,2.87
3019,Croix,4.39
3020,Cottle,3.61
3021,Danby,3.94
3022,Uird,2.57
3023,Merriott,3.81
3024,Weinreb,1.86
3025,Wattenberg,3.46
3026,Ashok,2.05
3027,Halsey,4.65
3028,Estella,4.89
3029,Lamoree,2.84
3030,Auberbach,2.23
3031,Thema,4.95
3032,Horan,2.51
3033,Jacqui,2.53
3034,Palocz,3.74
3035,Nelsen,2.9
3036,Dituri,1.5
3037,Presber,4.59
3038,Odysseus,4.27
3039,Fadiman,4.49
3040,Bollay,4.09
3041,Adrienne,1.93
3042,Annabella,4.35
3043,Bultman,2.77
3044,Rhu,2.52
3045,Schenck,1.42
3046,Bryna,4.43
3047,Thar,2.14
3048,Bevin,2.49
3049,Pulsifer,2.33
3050,Alfons,4.29
3051,Rudolph,2.81
3052,Frodi,2.07
3053,Sothena,4.61
3054,Alice,3.66
3055,Azeria,3.42
3056,Kenwood,4.21
3057,Paton,3.7
3058,Ogren,1.55
3059,Billye,1.91
3060,Pandolfi,3.01
3061,Ledah,3.52
3062,Gillan,2.07
3063,Lory,3.68
3064,Mata,4.71
3065,Kathie,2.49
3066,Ax,4.12
3067,Olin,3.81
3068,Genna,1.7
3069,Infield,2.31
3070,Cavan,1.52
3071,Reneta,4.95
3072,Roscoe,4.97
3073,Shields,1.04
3074,Diann,2.29
3075,Leary,2.44
3076,Meter,4.21
3077,Bivins,1.18
3078,Vivle,4.54
3079,Publia,3.9
3080,Kravits,3.31
3081,Mott,4.68
3082,Matthew,2.97
3083,Evangelia,1.48
3084,Hanshaw,1.22
3085,Lareena,3.08
3086,Cynar,3.25
3087,Carbo,1.66
3088,Therine,2.07
3089,Merriott,2.57
3090,Jarib,2.66
3091,Junie,1.09
3092,Brackely,3.25
3093,Stanwood,3.09
3094,Rosalba,3.86
3095,Virgin,3.7
3096,Santoro,4.11
3097,Prouty,3.32
3098,Bohlin,2.42
3099,Sibyls,3.84
3100,Chapland,2.51
3101,Natica,3.91
3102,Quent,3.75
3103,McAdams,2.13
3104,Sperling,4.03
3105,Center,3.85
3106,Caitlin,3.04
3107,Natica,1.24
3108,Velick,4.34
3109,Berne,1.67
3110,Vins,2
3111,Cloris,3.3
3112,Vary,1.8
3113,Anastatius,2.37
3114,Juan,1.69
3115,Killigrew,2.82
3116,Emerson,2.32
3117,Dash,1.09
3118,Konyn,4.41
3119,Gombach,1.38
3120,Aldric,1.38
3121,Joli,3.79
3122,Sherrie,3.54
3123,Dielu,4.94
3124,Freddi,4.61
3125,Kaete,2.1
3126,Wolfgram,3.58
3127,Haymes,3.12
3128,Ashely,2.01
3129,Claudine,4.65
3130,Thema,3.43
3131,Neils,1.83
3132,Sibyls,2.52
3133,Giff,2.15
3134,Heidt,2.57
3135,Olympium,3.99
3136,Lalitta,1.09
3137,Corilla,3.51
3138,Carbo,2.78
3139,Merat,2.51
3140,Esmaria,1.78
3141,Blase,2.47
3142,Jammal,2.92
3143,Dex,1.22
3144,Rossner,1.12
3145,Ferino,3.11
3146,Phi,4.98
3147,Burkle,3.69
3148,Shaver,3.01
3149,Lory,3.98
3150,Virgin,2.53
3151,Connelly,1.76
3152,Goerke,1.24
3153,Posner,2.9
3154,Delacourt,2.77
3155,Eachern,4.92
3156,Stav,1.3
3157,Cookie,3.29
3158,Ruvolo,3.96
3159,Gemini,1.41
3160,Leifeste,2.21
3161,Jotham,1.92
3162,Minetta,1.91
3163,Ioab,2.92
3164,Isidore,3.94
3165,Capello,2.06
3166,Nunci,1.3
3167,Joli,3.52
3168,Krystle,2.56
3169,Boehike,1.38
3170,Marisa,1.81
3171,Nore,3.42
3172,Joseph,3
3173,Daveta,4.26
3174,Eno,2.86
3175,Garlinda,1.63
3176,Hebner,3.36
3177,Hazlett,1.2
3178,Chesna,3.44
3179,Sprage,2.81
3180,Adlare,1.22
3181,Dichy,4.2
3182,Afton,1.27
3183,Maurine,4.87
3184,Saunderson,3.8
3185,Mike,3.39
3186,Gilbertson,3.26
3187,Corabella,4.1
3188,Ciro,2.96
3189,Clara,2.92
3190,Atcliffe,4.22
3191,Wyn,4.89
3192,Stuart,4.17
3193,Prouty,3.6
3194,Modie,3.03
3195,Dyche,1.59
3196,Lail,3.46
3197,Toor,3.79
3198,Hylan,2.78
3199,Lorain,3.34
3200,Dunkin,3.39
3201,Wallis,2.47
3202,Stefa,4.64
3203,Eben,3.33
3204,Holbrook,3.11
3205,Anastatius,3.02
3206,Yuille,4.43
3207,Jacqui,1.21
3208,Merat,4.99
3209,Merriott,4.4
3210,Cohdwell,2.32
3211,Slifka,4.62
3212,Lasley,1.6
3213,Joachim,2.98
3214,Mullane,1.51
3215,Rogerio,4.05
3216,Hedve,4.76
3217,Ellord,1.24
3218,Chandler,4.47
3219,Roumell,2.57
3220,Poll,4.88
3221,Lytton,4.52
3222,Bearnard,1.04
3223,Tippets,3.04
3224,Oneida,2.94
3225,McCutcheon,2.26
3226,Quinn,3.9
3227,Marlie,1.49
3228,Codding,2.57
3229,Fadiman,1.71
3230,Guthrie,3.22
3231,Romelda,4.48
3232,Haldas,3.72
3233,Tacye,2.15
3234,Trinetta,4.55
3235,Guthrie,2.89
3236,Schenck,3.01
3237,Emmy,3.81
3238,Alabaster,3.25
3239,Estella,3.05
3240,Love,1.12
3241,Buckler,4.8
3242,Anton,1.71
3243,Mozelle,1.79
3244,Joni,1.96
3245,Maryanne,1.8
3246,Rocray,4.78
3247,Uird,4.19
3248,Ball,2.21
3249,Bivins,4.1
3250,Nicoline,4.57
3251,Mitzi,4.42
3252,Reidar,3.14
3253,Gusella,1.07
3254,Drisko,1.32
3255,Hepsibah,1.82
3256,Simmonds,4.06
3257,Mallon,4.92
3258,Malvino,1.82
3259,Oneida,2.61
3260,Emanuel,1.2
3261,Oster,3.98
3262,Lilybelle,2.28
3263,Candy,1.35
3264,Carri,4.65
3265,Adalbert,4.47
3266,Vastah,4.43
3267,Iaverne,2.06
3268,Tound,2.27
3269,Gaal,1.52
3270,Niles,4.14
3271,Quent,1.08
3272,Ledah,1.93
3273,Susannah,3.12
3274,Chauncey,1.1
3275,Jotham,1.74
3276,Kaete,3.65
3277,Bevin,2.09
3278,Schalles,4.68
3279,Matthew,3.74
3280,Boycey,1.88
3281,Berne,4.88
3282,Screens,2.2
3283,Trey,4.23
3284,Yerkovich,4.63
3285,Tannie,1.69
3286,Hebner,1.79
3287,Lay,2.8
3288,Gahl,3.07
3289,Pandolfi,3.91
3290,Imelida,1.79
3291,Anis,3.68
3292,Karl,3.42
3293,Niccolo,2.63
3294,Zamora,1.11
3295,Bevin,3.56
3296,Nance,3.7
3297,Johnsson,1.84
3298,Holtz,5
3299,Berl,2.6
3300,Torray,4.94
3301,Vivle,3.98
3302,Dom,3.43
3303,Strephon,4.34
3304,Arne,3.3
3305,Pearse,4.96
3306,Ader,4.44
3307,Oscar,2.68
3308,Dudley,1.03
3309,Thar,2.15
3310,Gladstone,3.44
3311,Pyle,3.81
3312,Erlandson,4.48
3313,Old,4.44
3314,Edvard,4.04
3315,Vilma,2.52
3316,Quinn,4.41
3317,Kunin,3.08
3318,Abernon,4.87
3319,Newell,4.06
3320,Gunn,2.88
3321,Freddi,4.33
3322,Gert,1.76
3323,Maroney,3.69
3324,Hurley,3.31
3325,Lumbard,1.85
3326,Modie,3.31
3327,Kannry,2.78
3328,Bates,3.17
3329,Dermott,1.44
3330,Yam,4.28
3331,Sprage,1.36
3332,Ferino,4.96
3333,Pandolfi,2.82
3334,Ashely,4.6
3335,Connelly,3.98
3336,Delila,3.73
3337,Cutlerr,4.78
3338,Vharat,2.95
3339,Thar,3.82
3340,Sparhawk,1.75
3341,Tacye,2.3
3342,Darrell,2.52
3343,Morrill,1.63
3344,Mintz,1.95
3345,Idelia,1.36
3346,Willie,2.98
3347,Diogenes,4.75
3348,Tyson,2.08
3349,Afton,3.8
3350,Middleton,1.28
3351,Dex,4.21
3352,Goddard,4.04
3353,Judye,4.26
3354,Lane,1.08
3355,Medrek,3.23
3356,Millda,4.09
3357,Hilbert,3.02
3358,Graig,4.18
3359,Elvyn,2.95
3360,Wolfgram,4.17
3361,Sundin,4.97
3362,Connelly,3.46
3363,Daegal,2.45
3364,Stanwood,1.84
3365,Lory,2.63
3366,Papageno,1.58
3367,Gusella,1
3368,Brenn,2.43
3369,Ardeha,4.4
3370,Letsou,4.03
3371,Sekofski,3.96
3372,Teddman,2.87
3373,Amasa,1.36
3374,Gilbertson,2.1
3375,Whittaker,2.5
3376,Bryna,1.67
3377,Lacombe,1.65
3378,Winthorpe,2.3
3379,Kermit,1.59
3380,Publia,2.47
3381,Richers,1.74
3382,Gaulin,4.01
3383,Federica,4.19
3384,Brotherson,2.74
3385,Bahr,4.91
3386,Heidt,1.05
3387,Hilbert,1.22
3388,Genna,1.64
3389,Harday,2.49
3390,Posner,4.44
3391,Teryn,1.78
3392,Roche,1.12
3393,Faust,4.76
3394,Ovid,1.98
3395,Dudley,1.87
3396,Aloise,1.47
3397,Wind,4.63
3398,Bohlin,3.86
3399,Kiersten,4.81
3400,Melan,4.43
3401,Greyson,1.42
3402,Melan,1.02
3403,Johnsson,2.3
3404,Haymes,4.34
3405,Nickola,3.65
3406,Brady,4.5
3407,Killigrew,1.63
3408,Granoff,1.83
3409,Glovsky,2.74
3410,Keily,3.79
3411,Tound,4.33
3412,Shirberg,1.83
3413,Sholley,2.24
3414,Westphal,1.16
3415,Connelly,3.55
3416,Hillel,2.7
3417,Prober,2.75
3418,Evangelia,2.43
3419,Colbert,2.25
3420,Mehalek,1.9
3421,Hertzfeld,4.53
3422,Angelis,2.15
3423,Dulciana,1.7
3424,Ciapas,1.38
3425,Medrek,4.79
3426,Winnick,3.19
3427,Matthew,2.21
3428,Merat,3.14
3429,Vharat,2.08
3430,Lesley,3.22
3431,Screens,2.34
3432,Morrill,3.35
3433,Sheedy,3.23
3434,My,4.33
3435,Taam,3.06
3436,Zamora,1.55
3437,Raychel,4.5
3438,Obed,4.71
3439,Anestassia,1.89
3440,Hedve,3.24
3441,Leffen,4.66
3442,Evvie,4.13
3443,Lytton,1.54
3444,Korey,2.56
3445,Ellerey,3.46
3446,Sancho,2.68
3447,Laverne,4.4
3448,Yuille,1.65
3449,Wittie,1.49
3450,Skurnik,3.07
3451,Lenny,2.02
3452,Nerita,4.26
3453,Jehu,3.57
3454,Destinee,1.83
3455,Ricarda,4.84
3456,Brotherson,4.82
3457,Jess,1.38
3458,Ursulette,4.09
3459,Joseph,4.65
3460,Krystle,1.1
3461,Emerson,4.23
3462,Saint,2
3463,Lia,2.39
3464,Fairweather,4.2
3465,Stanwood,2.57
3466,Ashok,4.39
3467,Cassius,1.76
3468,Hylan,2.95
3469,My,4.51
3470,Glenden,2.59
3471,Ruvolo,3.57
3472,Ilka,4.33
3473,Morehouse,2.6
3474,Penelopa,1.63
3475,Klemperer,2.97
3476,Gaspard,3.08
3477,Casimir,1.67
3478,Brian,2.14
3479,Newell,3
3480,Gemini,1.03
3481,Toffic,1.62
3482,Angelis,2.48
3483,Revkah,2.32
3484,Colleen,3.51
3485,Bronk,2.92
3486,Scammon,1.29
3487,Soneson,2.22
3488,Monk,4.73
3489,Markman,1.48
3490,Seumas,1.59
3491,Verger,4.16
3492,Niles,3.74
3493,Dosia,2.1
3494,Eno,2.06
3495,Regan,1.08
3496,Kellby,4.95
3497,Lorenz,2.13
3498,Kenwood,1.02
3499,Arathorn,3.78
3500,Fulmer,3.37
3501,Estella,3.63
3502,Schalles,4.81
3503,Belldas,2.12
3504,Rustice,3.69
3505,Ivens,4.52
3506,Carey,1.67
3507,Mauer,3.76
3508,Jerald,3.12
3509,Laurianne,2.58
3510,Rese,2.13
3511,Ade,1.51
3512,Eno,3.57
3513,Bow,1.4
3514,Dex,2.47
3515,Raychel,2.35
3516,Middleton,4.57
3517,Leonard,4.48
3518,Jeanne,4.39
3519,Zachary,1.24
3520,Tengdin,4.06
3521,Angelis,1.73
3522,Hull,4.28
3523,Genna,3.21
3524,Wandie,4.13
3525,Joseph,2.61
3526,Geffner,1.08
3527,Dituri,4.24
3528,Warthman,2.76
3529,Kirstin,2.6
3530,Gibbeon,2.05
3531,Tayib,2.74
3532,Teryn,2.52
3533,Bow,2
3534,Burkle,4.37
3535,Felizio,4.75
3536,Ruvolo,1.82
3537,Silvan,4.18
3538,Zamora,1.78
3539,Mich,4.25
3540,Jerald,3.39
3541,Dunkin,3.65
3542,Wiener,2.08
3543,Means,3.58
3544,Natalia,3.42
3545,Blake,1.21
3546,Pillsbury,3.85
3547,Emerson,3.97
3548,Sothena,1.44
3549,Carleen,3.54
3550,Reidar,2.45
3551,Hoenack,3.77
3552,Lane,2.4
3553,Winnick,2.28
3554,Flyn,3.85
3555,Melleta,4.95
3556,Atcliffe,3.47
3557,Philipp,4.87
3558,Concha,4.38
3559,Zrike,3.65
3560,Kamaria,2.29
3561,Masao,2.13
3562,Serilda,2.55
3563,Lauraine,4.72
3564,Cimbura,4.34
3565,Jacobah,2.09
3566,Cosenza,4.27
3567,Taam,3.42
3568,Tice,1.88
3569,Kelula,2.68
3570,Honoria,2.39
3571,Cookie,1.62
3572,Emanuel,1.28
3573,Annice,3.62
3574,Barrus,4.52
3575,Nerita,1.53
3576,Mandler,2.61
3577,Tound,1.43
3578,Elsinore,2.09
3579,Nisbet,2.24
3580,Lory,1.22
3581,Llovera,2.9
3582,Desai,2.46
3583,Amasa,3.04
3584,Ingra,3.56
3585,Colbert,3.63
3586,My,1.8
3587,Skell,3.72
3588,Maisey,2.22
3589,Zetta,1.33
3590,Cyrie,3.57
3591,McCutcheon,2.42
3592,Hurley,3.52
3593,Francene,2.17
3594,Percy,2.53
3595,Raychel,2.98
3596,Adalbert,1.64
3597,Orpah,2.71
3598,Susannah,3.38
3599,Zuzana,3.54
3600,Dichy,4.97
3601,Israeli,2.47
3602,Behre,2.03
3603,Carleen,4.92
3604,Corabella,2.32
3605,Zuzana,1.36
3606,Felecia,1.6
3607,Erlandson,4.48
3608,Jary,2.25
3609,Persse,1.47
3610,Latini,3.42
3611,Ries,2.76
3612,Docilla,1.85
3613,Giule,4.43
3614,Niles,1.9
3615,Sikorski,4.48
3616,Pond,4.88
3617,Bakerman,1.19
3618,Callista,1.32
3619,Rogerio,4.12
3620,Clywd,2.06
3621,Mayeda,3.81
3622,Susannah,3.85
3623,Japeth,3.55
3624,Han,4.15
3625,Trinetta,1.53
3626,Bronk,3.9
3627,Shama,2.94
3628,Katrine,4.15
3629,Havens,3.26
3630,Bigner,3.52
3631,Kathie,2.87
3632,Gusella,2.18
3633,Greyson,1.76
3634,Weitman,1.6
3635,Noam,2.39
3636,Breed,4.93
3637,Leopold,1.03
3638,Keily,3.16
3639,Erlandson,2.27
3640,Vary,4.17
3641,Zamora,2.45
3642,Astra,3.06
3643,Glenden,4.95
3644,Gert,2.25
3645,Burnside,1.22
3646,Donell,3.26
3647,Faust,1.19
3648,Merna,2.69
3649,Libna,4.52
3650,Maples,1.28
3651,Brunell,3.1
3652,Gregrory,1.46
3653,Diogenes,1.49
3654,Morehouse,3.55
3655,Hoenack,1.72
3656,Ethban,3.6
3657,Olin,3.91
3658,Sekofski,1.81
3659,Zamora,3.4
3660,Gaynor,4.17
3661,Arne,3.35
3662,Corrine,1.84
3663,McLaughlin,1.24
3664,Vorster,1.81
3665,Myrilla,1.96
3666,Kristi,1.86
3667,Lalitta,1.66
3668,Susannah,1.34
3669,Callista,1.58
3670,Candy,1.48
3671,Bearnard,4.89
3672,Birdella,2.72
3673,Teddman,1.98
3674,Buffum,1.86
3675,Ummersen,4.75
3676,Tannie,4.39
3677,Sadowski,1.25
3678,Codding,1.15
3679,Vanni,3.91
3680,Turne,2.36
3681,Devlen,3.74
3682,Arquit,2.84
3683,Muriel,1.19
3684,Geffner,2.63
3685,Pip,3.69
3686,Anselmi,2.47
3687,Lilybelle,1.31
3688,Millda,1.04
3689,Anton,1.56
3690,Woodberry,3.66
3691,Zeeba,3.7
3692,Bevin,4.39
3693,Stuart,4.17
3694,Wyn,4.39
3695,Delila,2.18
3696,Eliathas,4.55
3697,Martguerita,4.91
3698,Even,4.85
3699,Konyn,3.32
3700,Sekofski,3.91
3701,Harday,3.32
3702,Etom,3.74
3703,Geffner,1.31
3704,Ajay,1.18
3705,Janith,4.67
3706,Llovera,2.56
3707,Boehike,3.26
3708,Allina,2.16
3709,Schwejda,4.79
3710,Sawtelle,1.12
3711,Pozzy,2.5
3712,Faust,2.77
3713,Durware,3.39
3714,Georas,2.89
3715,Noelyn,4.09
3716,Lissi,1.87
3717,Standing,1.49
3718,Gavrila,3.71
3719,Daniele,1.07
3720,Urias,2.5
3721,Milson,4.33
3722,Francene,2.34
3723,Trinetta,2.86
3724,Israeli,2.87
3725,Ezar,4.35
3726,Wu,4.54
3727,Amadas,2.7
3728,Nikaniki,2.8
3729,Cloris,3.83
3730,Travax,2.61
3731,Garlinda,2.41
3732,Buckler,1.23
3733,Tremayne,1.76
3734,Sidonius,1.62
3735,Ummersen,2.09
3736,Sasnett,1.06
3737,Wittie,4.95
3738,Adlare,1.16
3739,Naor,2.61
3740,Leffen,2.32
3741,Iaverne,1.78
3742,Herrera,1.51
3743,Weitman,4.8
3744,Laverne,2.37
3745,Zachary,3.35
3746,Vorster,4.27
3747,Posner,3.91
3748,Crudden,2.37
3749,Goldina,2.59
3750,Craggie,3.53
3751,Glovsky,1.1
3752,Bartlett,4.26
3753,Pernick,1.67
3754,Pierette,1.92
3755,Dorcy,1.39
3756,Carlson,4.26
3757,Thunell,2.19
3758,Hartnett,1.29
3759,Graig,3.03
3760,Carolin,4.84
3761,Ulphia,1.02
3762,Mehalek,1.74
3763,Fredi,2.21
3764,Douglass,2.8
3765,Vacuva,2.47
3766,Kenney,4.27
3767,Carolin,4.73
3768,Hamil,1.42
3769,Strephon,4.85
3770,Carolin,3.19
3771,Nelsen,2.12
3772,Francene,4.97
3773,Barney,1.95
3774,Saint,4.51
3775,Malina,4.53
3776,Heidt,2.3
3777,Diogenes,3.91
3778,Hurley,3.47
3779,Bennie,1.68
3780,Myrilla,2.57
3781,Papageno,3.65
3782,Ellerey,3.79
3783,Eugenia,2.89
3784,Belldas,4.63
3785,Milson,1.99
3786,Irmine,2
3787,Yorick,3.79
3788,Federica,3.36
3789,Isacco,1.16
3790,Corilla,1.63
3791,Cutlerr,2.52
3792,Gunn,2.88
3793,Durante,3.68
3794,Soneson,3.89
3795,Anselmi,1.51
3796,Yuille,1.89
3797,Uund,4.13
3798,Lumbard,2.33
3799,Carlson,2.4
3800,Cleavland,4.68
3801,Boycey,4.84
